BlockName,Category,Year,Month,Day,Crop,DistrictName,QueryType,Season,Sector,StateName,QueryText,KccAns,latitude,longitude
SHYAMPUR-I,Fruits,2018,9,7,Banana,HOWRAH,"Plant Protection",KHARIF,HORTICULTURE,"WEST BENGAL","ASKING ABOUT CONTROL OF THRIPS IN BANANA","RECOMMENDED FOR SPRAY   FIPRONIL 5 SC   1 ML   LIT OF WATER",22.5736,88.3251
MUNSYARI,Fruits,2018,1,2,Banana,PITHORAGARH,"Plant Protection",RABI,HORTICULTURE,UTTARAKHAND,"thrips problem in banana","spray neem oil 3-4 mlliter of water",30.1265,80.4817
PEAPULLY,Fruits,2019,10,22,Banana,KURNOOL,"Plant Protection",nan,HORTICULTURE,"ANDHRA PRADESH","banana Thrips and Lace wing bugs management",nan,15.8309,78.0425
MATIHANI,Fruits,2019,8,5,Banana,BEGUSARAI,"Plant Protection",nan,HORTICULTURE,BIHAR,"FRUIT RUST THRIPS ",nan,25.5125,86.0883
MOHOL,Fruits,2019,3,17,Banana,SOLAPUR,"Plant Protection",nan,HORTICULTURE,MAHARASHTRA,"Attack of Thrips ",nan,17.8499,75.2763
KARMALA,Fruits,2019,8,28,Banana,SOLAPUR,"Plant Protection",nan,HORTICULTURE,MAHARASHTRA,"ASKING ABOUT ATTACK OF THRIPS  APHIDS  JASSIDS ON COTTON  ",nan,17.8499,75.2763
ARDHAPUR,Fruits,2019,9,28,Banana,NANDED,"Plant Protection",nan,HORTICULTURE,MAHARASHTRA,"FARMER ASKED ABOUT ATTACK  OF THRIPS ON BANANA FROM  NANDED   ",nan,19.094,77.4832
MODKHED,Fruits,2019,10,1,Banana,NANDED,"Nutrient Management",nan,HORTICULTURE,MAHARASHTRA,"Attack of Thrips in banana crop   ",nan,19.094,77.4832
ACHALPUR,Fruits,2019,7,4,Banana,AMRAVATI,"Plant Protection",nan,HORTICULTURE,MAHARASHTRA,"asked ABOUT ATTACK OF THRIPS  APHIDS  JASSIDS ON BANANA ",nan,21.1545,77.6443
PATNAGARH,Fruits,2019,1,11,Banana,BALANGIR,"Plant Protection",nan,HORTICULTURE,ODISHA,"BANANA THRIPS ","BANANA THRIPS SPRAY IMIDACLOPRID 178 SL  5 ML PER 15 LITRES OF WATER ",20.6095,83.1673
SONEPUR,Fruits,2019,6,30,Banana,SONEPUR,"Plant Protection",nan,HORTICULTURE,ODISHA," fruit rust thrips in banana",nan,20.8454,83.9091
ANNUR,Fruits,2019,4,12,Banana,COIMBATORE,"Plant Protection",nan,HORTICULTURE,TAMILNADU,"Asking about thrips in Banana",nan,11.0018,76.9628
PERIYANAYAKKANPALAYAM,Fruits,2019,7,10,Banana,COIMBATORE,"Plant Protection",nan,HORTICULTURE,TAMILNADU,"Asking about thrips management in banana",nan,11.0018,76.9628
SATTANKULAM,Fruits,2019,2,27,Banana,THOOTHUKUDI,"Plant Protection",nan,HORTICULTURE,TAMILNADU,"asking about Thrips management in Banana",nan,8.8457,77.9938
"AALAMPUR JAFARABAD",Fruits,2019,9,4,Banana,BAREILLY,"Plant Protection",nan,HORTICULTURE,"UTTAR PRADESH"," Thrips control in chilli crops information ",nan,28.4582,79.4047
"HALDAURKHARI JHALU",Fruits,2019,8,15,Banana,BIJNOR,"Plant Protection",nan,HORTICULTURE,"UTTAR PRADESH","Aphid Jassid and Thrips attack on banana",nan,29.4074,78.4821
KAPTANGANJ,Fruits,2019,9,9,Banana,BASTI,"Plant Protection",nan,HORTICULTURE,"UTTAR PRADESH","Aphid Jassid and Thrips attack on Banana",nan,26.8387,82.5351
HARRAIYA,Fruits,2019,10,9,Banana,BASTI,"Plant Protection",nan,HORTICULTURE,"UTTAR PRADESH","Thrips and Lace wing bugs control of Banana",nan,26.8387,82.5351
SAKRAN,Fruits,2019,9,21,Banana,SITAPUR,"Plant Protection",nan,HORTICULTURE,"UTTAR PRADESH"," information for thrips insect control in banana crop",nan,27.5027,80.8335
LALGANJ,Fruits,2019,12,1,Banana,PRATAPGARH,"Plant Protection",nan,HORTICULTURE,"UTTAR PRADESH","Plant protection measure for Fruit rust thrips in Banana",nan,25.75,81.75
ACHCHALDA,Fruits,2019,10,24,Banana,AURAIYA,"Plant Protection",nan,HORTICULTURE,"UTTAR PRADESH","information for thrips insect control in banana crop",nan,26.6558,79.5161
KALIACHAK-III,Fruits,2019,3,2,Banana,MALDAH,"Plant Protection",nan,HORTICULTURE,"WEST BENGAL","ASKING ABOUT THE CONTROL OF THRIPS IN BANANA PLANT  ",nan,25.0977,88.1262
JALANGI,Fruits,2019,7,27,Banana,MURSHIDABAD,"Plant Protection",nan,HORTICULTURE,"WEST BENGAL","ASKING ABOUT THE CONTROL OF FRUIT RUST THRIPS IN BANANA",nan,24.1746,88.2721
TEHATTA-I,Fruits,2019,6,16,Banana,NADIA,"Plant Protection",nan,HORTICULTURE,"WEST BENGAL","ASKING ABOUT CONTROL OF THRIPS IN BANANA",nan,23.4847,88.5567
TEHATTA-I,Fruits,2019,6,16,Banana,NADIA,"Plant Protection",nan,HORTICULTURE,"WEST BENGAL","ASKING ABOUT CONTROL OF THRIPS IN BANANA",nan,23.4847,88.5567
HABRA-II,Fruits,2019,8,11,Banana,"NORTH 24 PARGANAS","Plant Protection",nan,HORTICULTURE,"WEST BENGAL","ASKING ABOUT THE CONTROL OF FRUIT RUST THRIPS IN BANANA",nan,22.6927,88.6626
HABRA-II,Fruits,2019,10,3,Banana,"NORTH 24 PARGANAS","Plant Protection",nan,HORTICULTURE,"WEST BENGAL","ASKING ABOUT THE CONTROL OF THRIPS IN BANANA",nan,22.6927,88.6626
"SONAR PUR",Fruits,2019,3,9,Banana,"SOUTH 24 PARGANAS","Plant Protection",nan,HORTICULTURE,"WEST BENGAL","ASKING ABOUT CONTROL OF  THRIPS IN BANANA",nan,22.1777,88.5308
AZHUTHA,Fruits,2020,6,1,Banana,IDUKKI,"Plant Protection",nan,HORTICULTURE,KERALA,"Thrips attack in banana"," Recommended to apply Dimethoate 2ml in 1 litre of water  or to apply neemoil emulsion  5ml in 1 litre of water and to drench with Beuvaria bassiana 20g in 1 litre of water",9.81548,76.9992
YAWAL,Fruits,2020,1,27,Banana,JALGAON,"Plant Protection",nan,HORTICULTURE,MAHARASHTRA,"ASKING ABOUT ATTACK OF THRIPS  APHIDS  JASSIDS ON BANANA   ","       -            ",20.8429,75.5261
YAWAL,Fruits,2020,2,1,Banana,JALGAON,"Plant Protection",nan,HORTICULTURE,MAHARASHTRA,"ASKING ABOUT ATTACK OF THRIPS  APHIDS  JASSIDS ON BANANA ","      -           ",20.8429,75.5261
MOHOL,Fruits,2020,2,14,Banana,SOLAPUR,"Plant Protection",nan,HORTICULTURE,MAHARASHTRA,"FARMER ASKED ABOUT ATTACK OF THRIPS ON BANANA  ","--      -   WP 5     15     ",17.8499,75.2763
PARANDA,Fruits,2020,9,4,Banana,OSMANABAD,"Plant Protection",nan,HORTICULTURE,MAHARASHTRA,"FARMER ASKED ABOUT ATTACK OF THRIPS  APHIDS  JASSIDS ON BANANA  ","     -           10    ",18.2822,76.0588
BORIGUMMA,Fruits,2020,1,16,Banana,KORAPUT,"Plant Protection",nan,HORTICULTURE,ODISHA,"Thrips infestation in Banana    ","-- Recommended to spray Malathion  400 ml in 200 litre of water per 1 acre of land 2 ml in 1 Litre water to control Thrips infestation in Banana    ",18.7232,82.6101
BISRA,Fruits,2020,10,28,Banana,SUNDARGARH,"Plant Protection",nan,HORTICULTURE,ODISHA,"Thrips in Banana","Recommended to spray Acephate 75 SP  400 g  Neem oil  600 mL per 200 litre of water  per 1 acre of land Acephate  30 gm  Neem oil  45 mL in 15 L water  to control Thrips in Banana",22.0605,83.9359
BINJHARPUR,Fruits,2020,3,5,Banana,JAJAPUR,"Plant Protection",nan,HORTICULTURE,ODISHA,"Fruit rust thrips","Recommended to install poison bait   1 litre of water  100gm gur  3 rotten banana  3 ml malathion 50 EC   80 numbers per acre to control Fruit fly infestation in Pumpkin ",20.8278,86.3798
"RAM NAGAR",Fruits,2020,3,19,Banana,JAUNPUR,"Plant Protection",nan,HORTICULTURE,"UTTAR PRADESH","Information about thrips control  in Banana crop","     12  - 14        l",25.7967,82.4889
HARAKH,Fruits,2020,9,18,Banana,BARABANKI,"Plant Protection",nan,HORTICULTURE,"UTTAR PRADESH","Information about Thrips problem in Banana crop","  Chorpyriphos 50Cypermethrin 05EC 30 ml  15       ",26.9421,81.3856
RATUA-II,Fruits,2020,9,30,Banana,MALDAH,"Plant Protection",nan,HORTICULTURE,"WEST BENGAL","ASKING ABOUT CONTROL OF THRIPS IN BANANA","SPRAY THIAMETHOXAM 25 WG  1 GM  2 LIT OF WATER",25.0977,88.1262
GAZOLE,Fruits,2020,12,23,Banana,MALDAH,"Plant Protection",nan,HORTICULTURE,"WEST BENGAL","CONTROL OF THRIPS IN BANANA"," SPRAY  FIPRONIL 5 SC   1 ML   LIT OF WATER",25.0977,88.1262
DOMKAL,Fruits,2020,3,14,Banana,MURSHIDABAD,"Plant Protection",nan,HORTICULTURE,"WEST BENGAL","ASKING ABOUT CONTROL OF THRIPS IN BANANA","  FIPRONIL 5 SC                   ",24.1746,88.2721
BONGAON,Fruits,2020,3,1,Banana,"NORTH 24 PARGANAS","Plant Protection",nan,HORTICULTURE,"WEST BENGAL","ASKING ABOUT THE CONTROL OF FRUIT RUST THRIPS IN BANANA ","  SPRAY   AZADIRACHTIN 1 EC10000 PPM   3 ML  LIT OF WATER",22.6927,88.6626
MUSABANI,Fruits,2020,3,19,Banana,"EAST SINGHBHUM","Plant Protection",nan,HORTICULTURE,JHARKAND,"Thrips and Lace wing bugs of banana",nan,22.6132,86.3819
JAINAGAR,Fruits,2020,7,22,Banana,KODARMA,"Plant Protection",nan,HORTICULTURE,JHARKAND,"Thrips and Lace wing bugs","  20   2      36   1      40   2      ",24.5424,85.693
KOLIMIGUNDLA,Fruits,2021,11,23,Banana,KURNOOL,"Plant Protection",nan,HORTICULTURE,"ANDHRA PRADESH","farmer asked about thrips control in banana ","RECOMMENDED TO SPRAY  FIPRONIL REGENT 400 ML  200 LITRES OF WATER ACRE    400    200         ",15.8309,78.0425
JHAGADIA,Fruits,2021,9,5,Banana,BHARUCH,"Plant Protection",nan,HORTICULTURE,GUJARAT,"Farmer asked Thrips control information of banana crop ","        SC       ",21.708,72.9957
YAWAL,Fruits,2021,1,4,Banana,JALGAON,"Plant Protection",nan,HORTICULTURE,MAHARASHTRA,"ASKING ABOUT ATTACK OF THRIPS  APHIDS  JASSIDS ON BANANA  "," -   25 10  15     ",20.8429,75.5261
YAWAL,Fruits,2021,3,16,Banana,JALGAON,"Plant Protection",nan,HORTICULTURE,MAHARASHTRA,"asked about thrips in banana ","                 WG ",20.8429,75.5261
PACHORA,Fruits,2021,9,24,Banana,JALGAON,"Nutrient Management",nan,HORTICULTURE,MAHARASHTRA,"FARMER ASKED ABOUT ATTACK OF WHITE FLYTHRIPS ON BANANA ","   -    303 -        ",20.8429,75.5261
KARMALA,Fruits,2021,9,1,Banana,SOLAPUR,"Plant Protection",nan,HORTICULTURE,MAHARASHTRA,"FARMER ASKED ABOUT ATTACK OF THRIPS  APHIDS  JASSIDS ON BANANA   ","         30  15     ",17.8499,75.2763
MORADA,Fruits,2021,6,10,Banana,MAYURBHANJ,"Plant Protection",nan,HORTICULTURE,ODISHA,"Banana thrips ","Advised to cover the bunch with polythene bags against banana thrips ",21.9156,86.3962
DELANGA,Fruits,2021,10,22,Banana,PURI,"Plant Protection",nan,HORTICULTURE,ODISHA,"Thrips in Banana","Thrips in Banana  Recommended to spray Dimethoate 30 EC  30 ml per 15 litre of water",19.8076,85.8253
MANESWAR,Fruits,2021,9,21,Banana,SAMBALPUR,"Plant Protection",nan,HORTICULTURE,ODISHA,"Banana thrips","Recommended to spray  Thiomethoxam 25WG 6 gm per 15 litre of water to control Banana thrips",21.5571,84.1529
ULLUNDA,Fruits,2021,12,15,Banana,SONEPUR,"Plant Protection",nan,HORTICULTURE,ODISHA,"Thrips in banana ","Recommended to spray Neem oil3ml per litre of water",20.8454,83.9091
ANNUR,Fruits,2021,3,30,Banana,COIMBATORE,"Plant Protection",nan,HORTICULTURE,TAMILNADU,"asking about Thrips and Sigatoka leaf spot management in Banana"," :          :  2    1     3     1        ",11.0018,76.9628
GOPICHETTIPALAIYAM,Fruits,2021,12,22,Banana,ERODE,"Plant Protection",nan,HORTICULTURE,TAMILNADU,"Asking about Banana Thrips management ",":    :   - 05      ",11.4905,77.3505
ADDANKI,Fruits,2022,2,8,Banana,PRAKASAM,"Plant Protection",nan,HORTICULTURE,"ANDHRA PRADESH","farmer asked about thrips control in banana ","RECOMMENDED TO SPRAY  FIPRONIL  IMIDACLOPRID POLICE 100 GRAMS200 LITRES OF WATER ACRE  RECOMMENDED TO SPRAY AZADIRHACHTIN  NEEM SEED KERNAL EXTRACT   1 LITRE  200 LITRES OF WATER ACRE    1  200             ",15.6643,79.4733
Pongalur,Fruits,2022,2,25,Banana,TIRUPUR,"Plant Protection",nan,HORTICULTURE,TAMILNADU,"Asking about thrips management in banana crop "," :          :   2    05            ",11.1672,77.3473
SWARUPNAGAR,Fruits,2022,2,14,Banana,"NORTH 24 PARGANAS","Plant Protection",nan,HORTICULTURE,"WEST BENGAL","ASKING ABOUT CONTROL OF THRIPS IN BANANA","SPRAY THIAMETHOXAM 25 WG  1 GM  2 LIT OF WATER",22.6927,88.6626
DASARATHAPUR,Fruits,2022,3,2,Banana,JAJAPUR,"Plant Protection",nan,HORTICULTURE,ODISHA,"for controlling Thrips infestation in Banana","Recommended to spray Thiamethoxam 25WG  6gm per 15 liter of water with sticker for controlling Thrips infestation in Banana",20.8278,86.3798
PANDHARPUR,Fruits,2022,6,5,Banana,SOLAPUR,"Plant Protection",nan,HORTICULTURE,MAHARASHTRA,"ASKED ABOUT ATTACK OF THRIPS ON BANANA ","        ",17.8499,75.2763
TEHATTA-I,Fruits,2022,6,11,Banana,NADIA,"Plant Protection",nan,HORTICULTURE,"WEST BENGAL","ASKING ABOUT THE CONTROL OF FRUIT RUST THRIPS IN BANANA"," SPRAY   CHLORPYRIPHOS 20 EC  25 ML   LIT OF WATER",23.4847,88.5567
DARIYABAD,Fruits,2022,7,21,Banana,BARABANKI,"Plant Protection",nan,HORTICULTURE,"UTTAR PRADESH","Information about thrips insect in banana fruits crop  ","--      15ml-  2ml         ",26.9421,81.3856
ISANAGAR,Fruits,2022,8,16,Banana,KHERI,"Plant Protection",nan,HORTICULTURE,"UTTAR PRADESH","Information about thrips insect problem in Banana fruit plant ","       178 SL  1 ml          ",28.1167,80.7167
RANINAGAR-II,Fruits,2022,8,31,Banana,MURSHIDABAD,"Plant Protection",nan,HORTICULTURE,"WEST BENGAL","ASKING ABOUT THE CONTROL OF THRIPS IN BANANA","SPRAY   THIAMETHOXAM 25 WG  1 GM  2 LIT OF WATER",24.1746,88.2721
CHAKDAH,Fruits,2022,9,24,Banana,NADIA,"Plant Protection",nan,HORTICULTURE,"WEST BENGAL","ASKING ABOUT THE CONTROL OF THRIPS IN BANANA","   SPRAY   TRIDIMEFON 25 WP  15 GM  2 LITER OF WATER ",23.4847,88.5567
BHUSAWAL,Fruits,2022,10,28,Banana,JALGAON,"Plant Protection",nan,HORTICULTURE,MAHARASHTRA,"FARMER ASKED ABOUT ATTACK OF THRIPS  APHIDS  JASSIDS ON BANANA  ","     -    30  15     ",20.8429,75.5261
BARJORA,Fruits,2022,10,2,Banana,BANKURA,"Plant Protection",nan,HORTICULTURE,"WEST BENGAL","ASKING ABOUT THE CONTROL OF FRUIT RUST THRIPS IN BANANA ","SPRAY   THIAMETHOXAM 25 WG  1 GM  2 LIT OF WATER ",23.1324,87.2082
ANNUR,Fruits,2023,1,4,Banana,COIMBATORE,"Plant Protection",nan,HORTICULTURE,TAMILNADU,"Asking about banana thrips and leaf spot management",":     : :      2   2     ",11.0018,76.9628
BUTCHAYYAPETA,Fruits,2023,5,30,Banana,VISAKHAPATNAM,"Plant Protection",nan,HORTICULTURE,"ANDHRA PRADESH","FARMER ASKED QUERY ON SUCKING PEST CONTROL IN BANANA-Fruit rust thrips","RECOMMENDED TO SPRAY ACEPHATEARTHIN 300 GRAMS 200 LITRES OF WATER  ACRE  300   200         RECOMMENDED TO SPRAY AZADIRHACHTIN NEEM SEED KERNAL OIL   1 LITRE  200 LITRES OF WATER ACRE    1  200            ",17.6936,83.2921
GANIA,Fruits,2023,7,22,Banana,NAYAGARH,"Plant Protection",nan,HORTICULTURE,ODISHA,"Rust Thrips in banana","Recommended to spray Sivanto Bayer Flupyradifurone 1709 SL  2 ml per litre to control the thrips in banana",20.2394,85.0507
CHAPRA,Fruits,2023,7,22,Banana,NADIA,"Plant Protection",nan,HORTICULTURE,"WEST BENGAL","asking about the control of  thrips in banana","SPRAY   THIAMETHOXAM 25 WG  1 GM  2 LIT OF WATER",23.4847,88.5567
BARPALI,Fruits,2023,8,14,Banana,BARGARH,"Plant Protection",nan,HORTICULTURE,ODISHA,"Fruit rust thrips in banana","Recommended to spray Chloropyriphos 50 EC  cypermethrin 5 EC  400 ml per 200 litre of water per 1 acre of land  for control Fruit rust thrips in banana",21.232,83.5653
ANDIYUR,Fruits,2023,8,15,Banana,ERODE,"Plant Protection",nan,HORTICULTURE,TAMILNADU,"Asked about banana thrips and leaf spot management"," :         :          : 0422-6611214",11.4905,77.3505
MAHMUDABAD,Fruits,2023,8,10,Banana,SITAPUR,"Plant Protection",nan,HORTICULTURE,"UTTAR PRADESH","Information About Fruit rust thrips  Management  banana plnat"," -    3ml            Metalaxyl 8 Mancozeb 64 WP 2            - dimethoate 30EC  2            ",27.5027,80.8335
KALOL,Fruits,2023,9,3,Banana,"PANCH MAHAL","Plant Protection",nan,HORTICULTURE,GUJARAT,"Farmer asked Thrips problem in banana  crop ","        SC    ",22.385,71.7453
JALGAON,Fruits,2023,9,26,Banana,JALGAON,"Plant Protection",nan,HORTICULTURE,MAHARASHTRA,"ASKED ABOUT ATTACK OF THRIPS  APHIDS  JASSIDS ON BANANA ","   178 sl 04 15    ",20.8429,75.5261
NAWDA,Fruits,2023,10,20,Banana,MURSHIDABAD,"Plant Protection",nan,HORTICULTURE,"WEST BENGAL","asking about the control of Fruit rust thrips in banana","SPRAY   THIAMETHOXAM 25 WG  1 GM  2 LIT OF WATER",24.1746,88.2721
TEHATTA-I,Fruits,2023,11,16,Banana,NADIA,"Plant Protection",nan,HORTICULTURE,"WEST BENGAL","asking about the control of Fruit rust thrips in banana","SPRAY   THIAMETHOXAM 25 WG  1 GM  2 LIT OF WATER",23.4847,88.5567
NAWDA,Fruits,2023,12,15,Banana,MURSHIDABAD,"Plant Protection",nan,HORTICULTURE,"WEST BENGAL","asking about the control of Thrips in banana","SPRAY   THIAMETHOXAM 25 WG  1 GM  2 LIT OF WATER",24.1746,88.2721
SIMHADRIPURAM,Fruits,2024,1,24,Banana,"Y S R ","Plant Protection",nan,HORTICULTURE,"ANDHRA PRADESH","FARMER ASKED QUERY ABOUT SUCKING PESTTHRIPS MANAGEMT IN BANANA ","RECOMMENDED TO SPRAY FIPRONIL REGENT 400 ML  200 LITRES OF WATER ACRE    400    200          ",15.9241,80.1864
KANTAMAL,Fruits,2024,1,13,Banana,BAUDH,"Plant Protection",nan,HORTICULTURE,ODISHA,"Fruit rust thrips in Banana","Recommended to spray Ulala  Flonicamid 50  WG   60 gm per 200 litre of water per 1 acre of land or 45 gm in 15 liter of water for control Fruit rust thrips in Banana",20.8416,84.3213
GOPICHETTIPALAIYAM,Fruits,2024,1,26,Banana,ERODE,"Cultural Practices",nan,HORTICULTURE,TAMILNADU,"Asked about management of spotting bug and flower thrips in banana",":      :  3        ",11.4905,77.3505
GOPICHETTIPALAIYAM,Fruits,2024,1,26,Banana,ERODE,"Plant Protection",nan,HORTICULTURE,TAMILNADU,"Asked about Banana spotting bug and flower thrips management  "," :       :  3   1    ",11.4905,77.3505
DINHATA-II,Fruits,2024,3,15,Banana,"Cooch BIHAR","Plant Protection",nan,HORTICULTURE,"WEST BENGAL","asking about the control of Fruit rust thrips in banana"," SPRAY   THIAMETHOXAM 25 WG  1 GM  2 LIT OF WATER ",26.3224,89.4592
DINHATA-II,Fruits,2024,3,15,Banana,"Cooch BIHAR","Plant Protection",nan,HORTICULTURE,"WEST BENGAL","asking about the control of Fruit rust thrips in banana"," SPRAY   THIAMETHOXAM 25 WG  1 GM  2 LIT OF WATER ",26.3224,89.4592
DINHATA-II,Fruits,2024,3,15,Banana,"Cooch BIHAR","Plant Protection",nan,HORTICULTURE,"WEST BENGAL","asking about the control of Fruit rust thrips in banana"," SPRAY   THIAMETHOXAM 25 WG  1 GM  2 LIT OF WATER ",26.3224,89.4592
DINHATA-II,Fruits,2024,3,15,Banana,"Cooch BIHAR","Plant Protection",nan,HORTICULTURE,"WEST BENGAL","asking about the control of Fruit rust thrips in banana"," SPRAY   THIAMETHOXAM 25 WG  1 GM  2 LIT OF WATER ",26.3224,89.4592
DINHATA-II,Fruits,2024,3,15,Banana,"Cooch BIHAR","Plant Protection",nan,HORTICULTURE,"WEST BENGAL","asking about the control of Fruit rust thrips in banana"," SPRAY   THIAMETHOXAM 25 WG  1 GM  2 LIT OF WATER ",26.3224,89.4592
DINHATA-II,Fruits,2024,3,15,Banana,"Cooch BIHAR","Plant Protection",nan,HORTICULTURE,"WEST BENGAL","asking about the control of Fruit rust thrips in banana"," SPRAY   THIAMETHOXAM 25 WG  1 GM  2 LIT OF WATER ",26.3224,89.4592
DINHATA-II,Fruits,2024,3,15,Banana,"Cooch BIHAR","Plant Protection",nan,HORTICULTURE,"WEST BENGAL","asking about the control of Fruit rust thrips in banana"," SPRAY   THIAMETHOXAM 25 WG  1 GM  2 LIT OF WATER ",26.3224,89.4592
JAMNER,Fruits,2024,3,26,Banana,JALGAON,"Plant Protection",nan,HORTICULTURE,MAHARASHTRA,"FARMER ASKED ABOUT ATTACK OF THRIPS ON BANANA CROP","  126    95 -8         ",20.8429,75.5261
KASARGOD,Fruits,2024,3,28,Banana,KASARGOD,"Nutrient Management",nan,HORTICULTURE,KERALA,"Asked about the management of Thrips in Chilli","spray Imidacloprid 178 SL 200 SL 2-3 ml10 litre of water- CHILLI",12.4915,74.9878
THOGAIMALAI,Fruits,2024,5,15,Banana,KARUR,"Plant Protection",nan,HORTICULTURE,TAMILNADU,"asked about thrips and management in banana"," :         :  3  1    ",10.8218,78.3829
THOGAIMALAI,Fruits,2024,5,15,Banana,KARUR,"Plant Protection",nan,HORTICULTURE,TAMILNADU,"asked about thrips and mealy bug management in banana"," :         :  3  1    ",10.8218,78.3829
ALIPURDUAR-II,Fruits,2024,6,15,Banana,Alipurduar,"Plant Protection",nan,HORTICULTURE,"WEST BENGAL","asking about the control of Fruit rust thrips in banana","SPRAY   THIAMETHOXAM 25 WG  1 GM  2 LIT OF WATER",26.4852,89.5247
DASPUR-I,Fruits,2024,6,28,Banana,"WEST MEDINIPUR","Plant Protection",nan,HORTICULTURE,"WEST BENGAL","asking about the control of Fruit rust thrips in banana","SPRAY   CHLORPYRIPHOS 50  CYPERMETHRIN 5 55 EC   15 ML  LIT OF WATER ",22.2789,87.9223
SATYAMANGALAM,Fruits,2024,7,5,Banana,ERODE,"Plant Protection",nan,HORTICULTURE,TAMILNADU,"Asked about fruit thrips management in banana"," :      :    5   5          4 - 6    ",11.4905,77.3505
KARAMADAI,Fruits,2024,8,1,Banana,COIMBATORE,"Plant Protection",nan,HORTICULTURE,TAMILNADU,"Asked about Fruit rust thrips management in banana","                       300     ",11.0018,76.9628
SARAIYA,Fruits,2024,9,4,Banana,MUZAFFARPUR,"Plant Protection",nan,HORTICULTURE,BIHAR,"Farmer asked about control of aphid thrips in banana","        30  15 ml     178  1 3        ",26.1483,85.3316
PURNA,Fruits,2024,9,6,Banana,PARBHANI,"Plant Protection",nan,HORTICULTURE,MAHARASHTRA,"FARMER ASKED ABOUT CONTROLLING OF THRIPS IN BANANA ","    :-  Acetamiprid 20 SP         ",19.2902,76.6026
BARGARH,Fruits,2024,9,13,Banana,BARGARH,"Plant Protection",nan,HORTICULTURE,ODISHA,"Banana rust thrips in Banana","Recommended to spray Asataf  Acephate 75 SP  400 g per 200 litre of water per 1 acre of land 2 g per 1 litre Water to control Banana rust thrips in Banana",21.232,83.5653
BELUGUPPA,Fruits,2024,10,20,Banana,ANANTPUR,"Plant Protection",nan,HORTICULTURE,"ANDHRA PRADESH","Farmer asked query about Fruit rust thrips management in banana ","    500     200           and soil application of RECOMMENDED TO APPLY FIPRONIL  03 GRANULES  7-8 KG ACRE     7-8        ",13.5747,78.5029
SAKRI,Fruits,2024,10,21,Banana,DHULE,"Plant Protection",nan,HORTICULTURE,MAHARASHTRA,"FARMER ASKED ABOUT ATTACK OF THRIPS AND JASSIED ON BANANA CROP ","                        ",21.1305,74.4901
INDAPUR,Fruits,2024,10,3,Banana,PUNE,"Plant Protection",nan,HORTICULTURE,MAHARASHTRA,"FARMER ASKED ABOUT CONTROL OF THRIPS AND FUNGAL ATTACK ON BANANA CROP","                  ",18.5214,73.8545
JAMANKIRA,Fruits,2024,10,24,Banana,SAMBALPUR,"Plant Protection",nan,HORTICULTURE,ODISHA,"Thrips in  Banana","Recommended to spray tridevPyriproxyfen 8  Diafenthiuron 18  Dinotefuron 5 SC330ml200lt of water 24-25ml15lt of water to Thrips in  Banana",21.5571,84.1529
DOSTPUR,Fruits,2024,11,6,Banana,SULTANPUR,"Plant Protection",nan,HORTICULTURE,"UTTAR PRADESH","Information about thrips insect problem in Banana fruit plant ","       178 SL  1 ml          ",26.2605,82.2381
ANNUR,Fruits,2024,11,20,Banana,COIMBATORE,"Plant Protection",nan,HORTICULTURE,TAMILNADU,"Asked about management of thrips in banana",":      :  Fipronil 5 SC 2    1     ",11.0018,76.9628
BADCHANA,Fruits,2025,1,27,Banana,JAJAPUR,"Plant Protection",,HORTICULTURE,ODISHA,"Thrips in banana","--Recommended to spray Thiomethoxam 25 WG  80 gm per 200 litre of water per 1 acre of land 6 g per 15 litre water",20.8278,86.3798
ANDIYUR,Fruits,2025,1,1,Banana,ERODE,"Plant Protection",,HORTICULTURE,TAMILNADU,"Asked  about Thrips management for  Banana"," :          : 1       Fipronil 5 SC  2      ",11.4905,77.3505
LATUR,Fruits,2025,3,1,Banana,LATUR,"Plant Protection",,HORTICULTURE,MAHARASHTRA,"FARMER ASKED ABOUT SPRAY FOR CONTROL OF APHIDS JASSIDS THRIPS WHITEFLY SUCKING PEST  CATERPILLAR ATTACK ON BANANA CROP ","           - --  -                ",18.3553,76.7549
NAMBIYUR,Fruits,2025,3,23,Banana,ERODE,"Plant Protection",,HORTICULTURE,TAMILNADU,"Asked about thrips management for banana","            4      ",11.4905,77.3505
TEHATTA-I,Fruits,2025,3,7,Banana,NADIA,"Plant Protection",,HORTICULTURE,"WEST BENGAL","asking about control of Fruit rust thrips Chaetanaphothrips signipennis in banana","SPRAY   THIAMETHOXAM 25 WG  1 GM  2 LIT OF WATER",23.4847,88.5567
