BlockName,Category,Year,Month,Day,Crop,DistrictName,QueryType,Season,Sector,StateName,QueryText,KccAns,latitude,longitude
SAMALKHA,Fruits,2022,4,15,Mango,PANIPAT,"Cultural Practices",nan,HORTICULTURE,HARYANA,"information regarding control of aphid jassid and thrips in fruits","        2      15             ",29.3913,76.9772
SAMALKHA,Fruits,2022,4,15,Mango,PANIPAT,"Cultural Practices",nan,HORTICULTURE,HARYANA,"information regarding control of aphid jassid and thrips in fruits","        2      15             ",29.3913,76.9772
SAMALKHA,Fruits,2022,4,15,Mango,PANIPAT,"Cultural Practices",nan,HORTICULTURE,HARYANA,"information regarding control of aphid jassid and thrips in fruits","        2      15             ",29.3913,76.9772
SAMALKHA,Fruits,2022,4,15,Mango,PANIPAT,"Cultural Practices",nan,HORTICULTURE,HARYANA,"information regarding control of aphid jassid and thrips in fruits","        2      15             ",29.3913,76.9772
SAMALKHA,Fruits,2022,4,15,Mango,PANIPAT,"Cultural Practices",nan,HORTICULTURE,HARYANA,"information regarding control of aphid jassid and thrips in fruits","        2      15             ",29.3913,76.9772
SAMALKHA,Fruits,2022,4,15,Mango,PANIPAT,"Cultural Practices",nan,HORTICULTURE,HARYANA,"information regarding control of aphid jassid and thrips in fruits","        2      15             ",29.3913,76.9772
SAMALKHA,Fruits,2022,4,15,Mango,PANIPAT,"Cultural Practices",nan,HORTICULTURE,HARYANA,"information regarding control of aphid jassid and thrips in fruits","        2      15             ",29.3913,76.9772
SAMALKHA,Fruits,2022,4,15,Mango,PANIPAT,"Cultural Practices",nan,HORTICULTURE,HARYANA,"information regarding control of aphid jassid and thrips in fruits","        2      15             ",29.3913,76.9772
AMB,Fruits,2022,4,18,Mango,UNA,"Plant Protection",nan,HORTICULTURE,"HIMACHAL PRADESH","Information regarding how to control aphidsthrips in mango plant ","                1ml        ",31.5835,76.2351
PANDHARPUR,Fruits,2022,4,10,Mango,SOLAPUR,"Plant Protection",nan,HORTICULTURE,MAHARASHTRA,"FARMER ASKED ABOUT ATTACK OF WHITE FLYTHRIPS ON MANGO ","      -                -                             ",17.8499,75.2763
KALAMB,Fruits,2022,4,4,Mango,OSMANABAD,"Plant Protection",nan,HORTICULTURE,MAHARASHTRA,"THRIPS ATTACK ON MANGO"," 10   -45 30       ",18.2822,76.0588
MUZAFFARABAD,Fruits,2022,4,8,Mango,SAHARANPUR,"Plant Protection",nan,HORTICULTURE,"UTTAR PRADESH","Information about thrips insect control in mango fruits crop  ","            50    15 ml 15         -  30     ",29.9857,77.5041
MUZAFFARABAD,Fruits,2022,4,12,Mango,SAHARANPUR,"Plant Protection",nan,HORTICULTURE,"UTTAR PRADESH","Information about thrips control in mango tree","          3          ",29.9857,77.5041
MEERUT,Fruits,2022,4,6,Mango,MEERUT,"Field Preparation",nan,HORTICULTURE,"UTTAR PRADESH","Information about thrips insect control in mango fruits crop  ","            50    15 ml 15         -  30     ",29.0019,77.768
JAHANGIRABAD,Fruits,2022,4,3,Mango,BULANDSHAHAR,"Plant Protection",nan,HORTICULTURE,"UTTAR PRADESH","Information about Black Disease  thrips insect control in Mango fruits crop  ","          -   30    -  30 ml 15         -  30     ",28.5247,77.5997
PURANPUR,Fruits,2022,4,18,Mango,PILIBHIT,"Plant Protection",nan,HORTICULTURE,"UTTAR PRADESH","Information about thrips control in mango tree","          3         ",28.4947,80.1076
MANIHARI,Fruits,2022,4,14,Mango,GHAZIPUR,"Plant Protection",nan,HORTICULTURE,"UTTAR PRADESH","Information about Thrips insect problem in Mango plant ","       178 SL  1 ml          ",25.6035,83.5076
"DESAI DEORIA",Fruits,2022,4,11,Mango,DEORIA,"Plant Protection",nan,HORTICULTURE,"UTTAR PRADESH","Information about thrips insect control in Mango fruits crop  ","            50    15 ml 15         -  30     ",26.424,83.7639
HARRAIYA,Fruits,2022,4,6,Mango,BASTI,"Field Preparation",nan,HORTICULTURE,"UTTAR PRADESH","Information about thrips insect control in Mango fruits crop  ","       -    -  2 ML         50  WP   - 2         ",26.8387,82.5351
MAL,Fruits,2022,4,4,Mango,LUCKNOW,"Plant Protection",nan,HORTICULTURE,"UTTAR PRADESH","Information about thrips insect control in Mango fruits crop  ","            50    15 ml 15         -  30     ",26.8381,80.9346
"FATEHPUR CHAURASI",Fruits,2022,4,20,Mango,UNNAO,"Plant Protection",nan,HORTICULTURE,"UTTAR PRADESH","Information about thrips control in mango tree","          3          ",26.5673,80.6198
KHAIRABAD,Fruits,2022,4,6,Mango,SITAPUR,"Plant Protection",nan,HORTICULTURE,"UTTAR PRADESH","Thrips problem in mango"," 20  1 3     ",27.5027,80.8335
HARIYAWAN,Fruits,2022,4,19,Mango,HARDOI,"Plant Protection",nan,HORTICULTURE,"UTTAR PRADESH","Information about thrips control in mango tree","          3          ",27.337,80.0998
KUREBHAR,Fruits,2022,4,11,Mango,SULTANPUR,"Plant Protection",nan,HORTICULTURE,"UTTAR PRADESH","Information about thrips insect control in mango crop  ","            50    15 ml 15         -  30     ",26.2605,82.2381
"REHERA BAZAAR",Fruits,2022,4,28,Mango,BALRAMPUR,"Plant Protection",nan,HORTICULTURE,"UTTAR PRADESH","Information about thrips control in mango tree","          3          ",27.4477,82.3956
LAMBI,Fruits,2022,5,9,Mango,MUKTSAR,"Plant Protection",nan,HORTICULTURE,PUNJAB,"information regarding control of aphid and thrips in fruits"," :          2      15             ",30.4692,74.5182
MOHAMMADI,Fruits,2022,5,29,Mango,KHERI,"Plant Protection",nan,HORTICULTURE,"UTTAR PRADESH","Information about thrips insect problem in Mango fruit plant ","       178 SL  05 - 1 ml          ",28.1167,80.7167
SHIVGARH,Fruits,2022,5,19,Mango,PRATAPGARH,"Plant Protection",nan,HORTICULTURE,"UTTAR PRADESH","Information about management of thrips in mango plant ","       Dimethoate 30 EC 2ml           ",25.75,81.75
THAVANAMPALLE,Fruits,2022,6,28,Mango,CHITTOOR,"Plant Protection",nan,HORTICULTURE,"ANDHRA PRADESH","farmer asked about thrips control in mango ","RECOMMENDED TO SPRAY AZADIRHACHTIN 5 ML  1 LITRE OF WATER     5    1              ",13.2026,79.0032
MISRIKH,Fruits,2022,6,7,Mango,SITAPUR,"Plant Protection",nan,HORTICULTURE,"UTTAR PRADESH","Thrips in mango tree","        Dimethoate 30 EC 2   Copper Oxychloride 50 WP  2            ",27.5027,80.8335
WADHWAN,Fruits,2022,7,16,Mango,SURENDRANAGAR,"Plant Protection",nan,HORTICULTURE,GUJARAT,"Farmer asked Thrips problem in crop ","       WG -    ",22.8251,71.621
RANAVAV,Fruits,2022,7,24,Mango,PORBANDAR,"Plant Protection",nan,HORTICULTURE,GUJARAT,"Farmer asked Thrips problem in crop ","       WG -    ",21.6409,69.611
SAVERKUNDLA,Fruits,2022,8,31,Mango,AMRELI,"Plant Protection",nan,HORTICULTURE,GUJARAT,"Farmer asked Thrips  larvae control information of mango ","      ",21.4176,71.2496
KODINAR,Fruits,2022,8,18,Mango,"Gir Somnath","Plant Protection",nan,HORTICULTURE,GUJARAT,"Farmer asked Thrips problem in crop ","          ",20.9298,70.7628
HAVELI,Fruits,2022,8,15,Mango,PUNE,"Plant Protection",nan,HORTICULTURE,MAHARASHTRA,"Attack of Thrips ","   -10           ",18.5214,73.8545
HAVELI,Fruits,2022,8,15,Mango,PUNE,"Plant Protection",nan,HORTICULTURE,MAHARASHTRA,"FARMER ASKED ABOUT ATTACK OF THRIPS  APHIDS  JASSIDS IN MANGO ","      45 30      ",18.5214,73.8545
CHHANVEY,Fruits,2022,8,23,Mango,MIRZAPUR,"Plant Protection",nan,HORTICULTURE,"UTTAR PRADESH","Thrips in mango tree","        Dimethoate 30 EC 2   Copper Oxychloride 50 WP  2            ",24.9317,82.628
USAWAN,Fruits,2022,9,3,Mango,BADAUN,"Plant Protection",nan,HORTICULTURE,"UTTAR PRADESH","Information about thrips insect control in crop  ","       36 SL    -30ml   15       ",28.0649,79.0438
BHADRAK,Fruits,2022,10,19,Mango,BHADRAK,"Plant Protection",nan,HORTICULTURE,ODISHA,"thrips in mango","Recommended to spray Profex SuperProtex 555 Profenophos 40  Cypermethrin 4  Dosage: 2-25mlliter",20.9854,86.5934
VANTHALI,Fruits,2022,11,5,Mango,JUNAGADH,"Plant Protection",nan,HORTICULTURE,GUJARAT,"Farmer asked Thrips  larvae control information of ","     5  25     ",21.522,70.4582
RANAVAV,Fruits,2022,11,10,Mango,PORBANDAR,"Plant Protection",nan,HORTICULTURE,GUJARAT,"Farmer asked Thrips problem in mango crop ","           WG -    ",21.6409,69.611
JAMNAGAR,Fruits,2022,12,29,Mango,JAMNAGAR,"Plant Protection",nan,HORTICULTURE,GUJARAT,"Farmer asked Thrips problem in crop ","         WG -    ",22.4732,70.0552
TALALA,Fruits,2022,12,10,Mango,"Gir Somnath","Plant Protection",nan,HORTICULTURE,GUJARAT,"Farmer asked Thrips problem in mango crop ","         EC -                 ZC           40           SC    ",20.9298,70.7628
TALALA,Fruits,2022,12,19,Mango,"Gir Somnath","Fertilizer Use and Availability",nan,HORTICULTURE,GUJARAT,"Farmer asked Thrips problem in mango crop ","          ",20.9298,70.7628
TALALA,Fruits,2022,12,19,Mango,"Gir Somnath","Plant Protection",nan,HORTICULTURE,GUJARAT,"Farmer asked Thrips problem in mango crop ","         WG -    ",20.9298,70.7628
KODINAR,Fruits,2022,12,28,Mango,"Gir Somnath","Plant Protection",nan,HORTICULTURE,GUJARAT,"farmer ask about thrips and larva problem in mango ","           WG -              EC 0   ",20.9298,70.7628
KODINAR,Fruits,2022,12,28,Mango,"Gir Somnath","Plant Protection",nan,HORTICULTURE,GUJARAT,"farmer ask about thrips and larva problem in mango ","           WG -              EC 0   ",20.9298,70.7628
PHALTAN,Fruits,2022,12,20,Mango,SATARA,"Plant Protection",nan,HORTICULTURE,MAHARASHTRA,"FARMER ASKED ABOUT ATTACK OF THRIPS ON MANGO  CROP ","        ",17.6361,74.2983
UMRI,Fruits,2022,12,15,Mango,NANDED,"Plant Protection",nan,HORTICULTURE,MAHARASHTRA,"FARMER ASKED ABOUT ATTACK OF THRIPS  APHIDS  JASSIDS ON MANGO ","      -   178 sl 07      15     ",19.094,77.4832
BODINAYAKKANUR,Fruits,2022,12,13,Mango,THENI,"Plant Protection",nan,HORTICULTURE,TAMILNADU,"Asked about thrips and caterpillar management in mango "," :        :    4      ",9.86926,77.4223
ANDOLE,Fruits,2022,12,25,Mango,SANGAREDDY,"Plant Protection",nan,HORTICULTURE,TELANGANA,"MANGO  THRIPS MANAGEMENT -","RECOMMENDED TO SPRAY DIMETHOATE  400ML 200 LITRES OF WATER ACRE ",17.8684,77.8227
ANDOLE,Fruits,2022,12,27,Mango,SANGAREDDY,"Plant Protection",nan,HORTICULTURE,TELANGANA,"thrips management in mango "," RECOMMENDED TO SPRAY DIMETHOATE  400 ML 200 LITRES OF WATER ACRE ",17.8684,77.8227
MYLAVARAM,Fruits,2023,1,24,Mango,KRISHNA,"Plant Protection",nan,HORTICULTURE,"ANDHRA PRADESH","MANGO BLACK WESTERN THRIPS CONTROL MANAGEMENT ","RECOMMENDED TO SPRAY   BROFLANILIDE BASF-EXPONUS  34ML 200 LITRES OF WATER ACRE -CHILLI   ",16.2128,81.0307
KAVALI,Fruits,2023,1,28,Mango,NELLORE,"Plant Protection",nan,HORTICULTURE,"ANDHRA PRADESH","FARMER ASKED QUERY ON THRIPS MANAGEMENT IN MANGO","RECOMMENDED TO SPRAY IMIDACLOPRID CONFIDOR 60-80ML  1 LITRES OF WATER    60-80    1        ",14.4494,79.9874
KAVALI,Fruits,2023,1,28,Mango,NELLORE,"Plant Protection",nan,HORTICULTURE,"ANDHRA PRADESH","farmer asked about thrips control in mango ","RECOMMENDED TO SPRAY IMIDACLOPRID CONFIDOR 60 ML 200 LITRES OF WATER  ACRE         60   200          orRECOMMENDED TO SPRAY  FIPRONIL REAGENT 400 ML  200 LITRES OF WATER ACRE    400    200         RECOMMENDED TO SPRAY AZADIRHACHTIN  NEEM SEED KERNEL OIL   1 LITRE  200 LITRES OF WATER ACRE    1  200             ",14.4494,79.9874
VALSAD,Fruits,2023,1,29,Mango,VALSAD,"Plant Protection",nan,HORTICULTURE,GUJARAT,"Farmer asked Thrips problem in crop ","       SC    ",20.4322,73.141
KESHOD,Fruits,2023,1,29,Mango,JUNAGADH,"Plant Protection",nan,HORTICULTURE,GUJARAT,"Farmer asked Thrips problem in mango crop farmer ask about mango hopper problem ","     5  25                                  ",21.522,70.4582
GANDEVI,Fruits,2023,1,16,Mango,NAVSARI,"Plant Protection",nan,HORTICULTURE,GUJARAT,"ask about thrips problem in mango crop","     5  25    in 15 liter water  ",20.9524,72.9324
PARNER,Fruits,2023,1,16,Mango,AHMADNAGAR,"Plant Protection",nan,HORTICULTURE,MAHARASHTRA,"FARMER ASKED ABOUT ATTACK OF THRIPS ON MANGO CROP"," 25  15     ",19.0744,74.722
KHUTAR,Fruits,2023,1,20,Mango,SHAHJAHANPUR,"Plant Protection",nan,HORTICULTURE,"UTTAR PRADESH","Information about Thrips Insect control in Mango fruits crop  ","        5   - 100 170       ",27.9129,79.7476
BERUARBARI,Fruits,2023,1,25,Mango,BALLIA,"Plant Protection",nan,HORTICULTURE,"UTTAR PRADESH","Thrips in mango tree","        Dimethoate 30 EC 2   Copper Oxychloride 50 WP  2            ",25.875,84.121
MALIHABAD,Fruits,2023,1,22,Mango,LUCKNOW,"Plant Protection",nan,HORTICULTURE,"UTTAR PRADESH","Thrips in mango tree","        Dimethoate 30 EC 2   Copper Oxychloride 50 WP  2            ",26.8381,80.9346
NAWABGANJ,Fruits,2023,1,16,Mango,UNNAO,"Plant Protection",nan,HORTICULTURE,"UTTAR PRADESH","Thrips in mango tree","        Dimethoate 30 EC 2   Copper Oxychloride 50 WP  2            ",26.5673,80.6198
"SANDWA CHANDRIKA",Fruits,2023,1,16,Mango,PRATAPGARH,"Plant Protection",nan,HORTICULTURE,"UTTAR PRADESH","Thrips in mango tree","        Dimethoate 30 EC 2   Copper Oxychloride 50 WP  2            ",25.75,81.75
BABAGANJ,Fruits,2023,1,18,Mango,PRATAPGARH,"Plant Protection",nan,HORTICULTURE,"UTTAR PRADESH","Thrips in mango tree","        Dimethoate 30 EC 2   Copper Oxychloride 50 WP  2            ",25.75,81.75
KHALILABAD,Fruits,2023,1,25,Mango,"SANT KABIR NAGAR","Plant Protection",nan,HORTICULTURE,"UTTAR PRADESH","Thrips in mango tree","        Dimethoate 30 EC 2   Copper Oxychloride 50 WP  2            ",26.7551,83.0399
RAIKAL,Fruits,2023,1,10,Mango,JAGTIAL,"Plant Protection",nan,HORTICULTURE,TELANGANA,"MANGO  THRIPS MANAGEMENT -","RECOMMENDED TO SPRAY DIMETHOATE  400 ML 200 LITRES OF WATER ACRE ",18.8214,78.9151
RAIKAL,Fruits,2023,1,31,Mango,JAGTIAL,"Plant Protection",nan,HORTICULTURE,TELANGANA,"MANGO THRIPS MANAGEMENT ","  400    200        ",18.8214,78.9151
MYLAVARAM,Fruits,2023,2,6,Mango,KRISHNA,"Plant Protection",nan,HORTICULTURE,"ANDHRA PRADESH","farmer asked query thrips management in mango  ","RECOMMENDED TO SPRAY DIMETHOATE ROGER  400 ML 200 LITRES OF WATER ACRE    400   200         ",16.2128,81.0307
KALIGIRI,Fruits,2023,2,8,Mango,NELLORE,"Plant Protection",nan,HORTICULTURE,"ANDHRA PRADESH","FARMER ASKED QUERY ON SUCKING PEST HOPPERS THRIPSMANAGEMENT IN MANGO","RECOMMENDED TO SPRAY THIAMETHOXAM ACTARACRULSER 40 GRAMS 200 LITRES OF WATER  ACRE    40     200         ",14.4494,79.9874
OZILI,Fruits,2023,2,14,Mango,NELLORE,"Plant Protection",nan,HORTICULTURE,"ANDHRA PRADESH","FARMER  ASKED QUERY THRIPS MANAGEMENT IN MANGO","RECOMMENDED TO SPRAY ACETAMIPRID PRIDE 40 GRAMS 200 LITRES OF WATER ACRE    40     200        ",14.4494,79.9874
TALUPULA,Fruits,2023,2,20,Mango,ANANTPUR,"Plant Protection",nan,HORTICULTURE,"ANDHRA PRADESH"," FARMER ASKED QUERY ON THRIPS CONTROL IN MANGO","RECOMMENDED TO SPRAY ACEPHATEARTHIN 300 GRAMS 200 LITRES OF WATER  ACRE 15grms1liter of water 300   200         ADJUST THE NOZZLE SIZE AND SPRAY WITH FINE DROPS SO THAT THE FLOWERS WILL NOT DAMAGE",13.5747,78.5029
TALUPULA,Fruits,2023,2,20,Mango,ANANTPUR,"Plant Protection",nan,HORTICULTURE,"ANDHRA PRADESH","farmer asked about thrips control in mango ","RECOMMENDED TO SPRAY  ACETAMIPRID  FIPRONILTIPHON 400 ML  200 LITRES OF WATER ACRE     400     200           RECOMMENDED TO SPRAY AZADIRHACHTIN  NEEM SEED KERNAL EXTRACT   1 LITRE  200 LITRES OF WATER ACRE    1  200             1500 ppm",13.5747,78.5029
TADIPATRI,Fruits,2023,2,20,Mango,ANANTPUR,"Plant Protection",nan,HORTICULTURE,"ANDHRA PRADESH","FARMER ASKED QUERY ON SUCKING PESTTHRIPS MANAGEMENT IN MANGO","RECOMMENDED TO SPRAY Tolfenpyrad 15 EC PI-KEEFUN 400 ML200 LITRES OF WATER  ACRE - MITES  SUCKING PESTS      400   200        ",13.5747,78.5029
TALUPULA,Fruits,2023,2,22,Mango,ANANTPUR,"Plant Protection",nan,HORTICULTURE,"ANDHRA PRADESH","FARMER ASKED QUERY ON  THRIPS  CONTROL IN MANGO","RECOMMENDED TO SPRAY  ACEPHATE Imidacloprid LANCER GOLD 400GM200 LIT OF WATERACREORRECOMMENDED TO SPRAY MOVENT OD-250ML200 LIT OF WATERACRE",13.5747,78.5029
TALUPULA,Fruits,2023,2,26,Mango,ANANTPUR,"Plant Protection",nan,HORTICULTURE,"ANDHRA PRADESH","farmer asked query on thrips management in mango","RECOMMENDED TO SPRAY FLONICAMID ULALA 75 GRAMS 200 LITRES OF WATER  ACRE    75     200                                                                orRECOMMENDED TO SPRAY DIFENTHIURON   PEGASUS 200 GRAMS 200 LITRES OF WATER ACRE                                                    orRECOMMENDED TO SPRAY  FIPRONIL  IMIDACLOPRID POLICE LESENTA 100 GRAMS200 LITRES OF WATER ACRE   ",13.5747,78.5029
TALUPULA,Fruits,2023,2,27,Mango,ANANTPUR,"Plant Protection",nan,HORTICULTURE,"ANDHRA PRADESH","farmer asked about thrips control in mango ","RECOMMENDED TO SPRAY FIPRONIL REGENT 400 ML  200 LITRES OF WATER ACRE    400    200         RECOMMENDED TO SPRAY AZADIRHACHTIN 2ML  1 LITRE OF WATER     2    1              ",13.5747,78.5029
SRIKALAHASTI,Fruits,2023,2,17,Mango,CHITTOOR,"Plant Protection",nan,HORTICULTURE,"ANDHRA PRADESH","MANGO WESTERN THRIPS CONTROL MANAGEMENT ","RECOMMENDED TO SPARY BEAUVERIA BASSIANA- 5 ML1 LITER OF WATER",13.2026,79.0032
"PULICHERLA HO REDDIVARIPALLE",Fruits,2023,2,20,Mango,CHITTOOR,"Plant Protection",nan,HORTICULTURE,"ANDHRA PRADESH","farmer asked about hoppers and thrips control in mango ","RECOMMENDED TO SPRAY FIPRONIL IMIDACLOPRID POLICELESENTA100GM 200 LITER OF WATER ACRERECOMMENDED TO SPRAY AZADIRHACHTIN 5 ML  1 LITRE OF WATER     5    1              1500 ppm",13.2026,79.0032
DEODAR,Fruits,2023,2,24,Mango,"BANAS KANTHA","Plant Protection",nan,HORTICULTURE,GUJARAT,"Farmer asked Thrips problem in crop ","          WG -    ",24.25,72.5
VALSAD,Fruits,2023,2,4,Mango,VALSAD,"Plant Protection",nan,HORTICULTURE,GUJARAT,"Farmer asked Organic Thrips control in  mango  ","       :-                                                 ",20.4322,73.141
VALSAD,Fruits,2023,2,4,Mango,VALSAD,"Plant Protection",nan,HORTICULTURE,GUJARAT,"Farmer asked Thrips problem in mango ","         5  25    ",20.4322,73.141
VALSAD,Fruits,2023,2,4,Mango,VALSAD,"Plant Protection",nan,HORTICULTURE,GUJARAT,"Farmer asked Thrips problem in mango","        SC    ",20.4322,73.141
VALSAD,Fruits,2023,2,4,Mango,VALSAD,"Plant Protection",nan,HORTICULTURE,GUJARAT,"Farmer asked Organic Thrips control in crop ","                                     ",20.4322,73.141
MALIA,Fruits,2023,2,20,Mango,JUNAGADH,"Plant Protection",nan,HORTICULTURE,GUJARAT,"Farmer asked Thrips problem in mango plant ","         EC 30     ",21.522,70.4582
VANTHALI,Fruits,2023,2,23,Mango,JUNAGADH,"Plant Protection",nan,HORTICULTURE,GUJARAT,"Farmer asked Thrips problem in Mango crop ","           WG -    ",21.522,70.4582
BHESAN,Fruits,2023,2,25,Mango,JUNAGADH,"Plant Protection",nan,HORTICULTURE,GUJARAT,"Farmer asked Thrips problem in mango crop ","      ",21.522,70.4582
VANTHALI,Fruits,2023,2,25,Mango,JUNAGADH,"Plant Protection",nan,HORTICULTURE,GUJARAT,"Farmer asked Thrips problem in crop  ","         WG -    ",21.522,70.4582
VANTHALI,Fruits,2023,2,25,Mango,JUNAGADH,"Plant Protection",nan,HORTICULTURE,GUJARAT,"Farmer asked Thrips problem in crop","         WG -            4      WP -                     3-5             00-52-34        ",21.522,70.4582
MALIA,Fruits,2023,2,27,Mango,JUNAGADH,"Cultural Practices",nan,HORTICULTURE,GUJARAT,"Farmer asked Thrips problem in crop ","        EC 500   ",21.522,70.4582
RANAVAV,Fruits,2023,2,18,Mango,PORBANDAR,"Plant Protection",nan,HORTICULTURE,GUJARAT,"Farmer asked Thrips problem in crop ","         WG -    ",21.6409,69.611
RANAVAV,Fruits,2023,2,19,Mango,PORBANDAR,"Plant Protection",nan,HORTICULTURE,GUJARAT,"Farmer asked Thrips problem in crop ","     5  25    ",21.6409,69.611
TALALA,Fruits,2023,2,1,Mango,"Gir Somnath","Plant Protection",nan,HORTICULTURE,GUJARAT,"Farmer asked Thrips problem in mango crop ","           WG -    ",20.9298,70.7628
TALALA,Fruits,2023,2,4,Mango,"Gir Somnath","Plant Protection",nan,HORTICULTURE,GUJARAT,"Farmer asked Thrips problem in crop ","         WG -    ",20.9298,70.7628
TALALA,Fruits,2023,2,5,Mango,"Gir Somnath","Plant Protection",nan,HORTICULTURE,GUJARAT,"Farmer asked Thrips problem in mango crop ","           WG -    ",20.9298,70.7628
TALALA,Fruits,2023,2,17,Mango,"Gir Somnath","Plant Protection",nan,HORTICULTURE,GUJARAT,"farmer ask about thrips problem in mango ","              ZC     ",20.9298,70.7628
TALALA,Fruits,2023,2,25,Mango,"Gir Somnath","Plant Protection",nan,HORTICULTURE,GUJARAT,"Farmer asked Thrips problem in mango crop ","           WG -    ",20.9298,70.7628
GANGAPUR,Fruits,2023,2,20,Mango,AURANGABAD,"Plant Protection",nan,HORTICULTURE,MAHARASHTRA,"FARMER ASKED ABOUT ATTACK OF THRIPS ON MANGO CROP","  5   15         ",19.8773,75.339
KON,Fruits,2023,2,10,Mango,MIRZAPUR,"Fertilizer Use and Availability",nan,HORTICULTURE,"UTTAR PRADESH","Information about Thrips insect control in Mango fruits crop  ","     -   5   - 1  2       ",24.9317,82.628
"RAM NAGAR",Fruits,2023,2,9,Mango,JAUNPUR,"Plant Protection",nan,HORTICULTURE,"UTTAR PRADESH","information about Thrips insect control in Mango fruits crop  ","--  5   - 80 170       ",25.7967,82.4889
BAIRIA,Fruits,2023,2,28,Mango,BALLIA,"Field Preparation",nan,HORTICULTURE,"UTTAR PRADESH","Information about Thrips insect control in Mango fruits crop  ","--    -   5    25ml  50       ",25.875,84.121
SUMERPUR,Fruits,2023,2,6,Mango,UNNAO,"Plant Protection",nan,HORTICULTURE,"UTTAR PRADESH","Information about Thrips insect control in Mango fruits crop  ","          - 45 15          ",26.5673,80.6198
HASANGANJ,Fruits,2023,2,20,Mango,UNNAO,"Field Preparation",nan,HORTICULTURE,"UTTAR PRADESH","Information about thrips insect control in mango fruits crop  ","       178   - 1  2       ",26.5673,80.6198
BHARKHANI,Fruits,2023,2,5,Mango,HARDOI,"Plant Protection",nan,HORTICULTURE,"UTTAR PRADESH","Thrips in mango tree","        Dimethoate 30 EC 2   Copper Oxychloride 50 WP  2            ",27.337,80.0998
TARUN,Fruits,2023,2,1,Mango,FAIZABAD,"Plant Protection",nan,HORTICULTURE,"UTTAR PRADESH","Thrips in mango tree","        Dimethoate 30 EC 2   Copper Oxychloride 50 WP  2            ",26.7789,82.1427
DEEGH,Fruits,2023,2,12,Mango,"SANT RAVIDAS NAGAR BHADOHI","Plant Protection",nan,HORTICULTURE,"UTTAR PRADESH","Thrips in mango tree","        Dimethoate 30 EC 2   Copper Oxychloride 50 WP  2            ",27.1303,80.8597
PENTLAVELLI,Fruits,2023,2,2,Mango,NAGARKURNOOL,"Plant Protection",nan,HORTICULTURE,TELANGANA,"mango thrips management -","RECOMMENDED TO SPRAY DIMETHOATE   400 ML 200 LITRES OF WATER ACRE ",16.4158,78.683
MYLAVARAM,Fruits,2023,3,5,Mango,KRISHNA,"Plant Protection",nan,HORTICULTURE,"ANDHRA PRADESH","farmer asked about thrips and hoppers control in mango ","RECOMMENDED TO SPRAY FIPRONIL IMIDACLOPRID POLICELESENTA 05 GM 1 LITER OF WATERRECOMMENDED TO SPRAY AZADIRHACHTIN 5 ML  1 LITRE OF WATER    5    1              ",16.2128,81.0307
OZILI,Fruits,2023,3,8,Mango,NELLORE,"Plant Protection",nan,HORTICULTURE,"ANDHRA PRADESH","FARMER ASKED QUERY ABOUT HOPPER AND THRIPS MANAGEMENT IN MANGO ","RECOMMENDED TO SPRAY THIAMETHOXAM ACTARACRULSER 40 GRAMS 200 LITRES OF WATER  ACRE    40     200         ",14.4494,79.9874
PAKALA,Fruits,2023,3,20,Mango,CHITTOOR,"Plant Protection",nan,HORTICULTURE,"ANDHRA PRADESH","FARMER ASKED QUERY ABOUT ON THRIPS MANAGEMENT IN MANGO","RECOMMENDED TO SPRAY BAYER MOVENTO ENERGY 200 ml 150 LITRES OF WATER ACRE ",13.2026,79.0032
PAKALA,Fruits,2023,3,24,Mango,CHITTOOR,"Plant Protection",nan,HORTICULTURE,"ANDHRA PRADESH","FARMER ASKED ABOUT THRIPS MANAGEMENT IN MANGO","RECOMMENDED TO SPRAY FIPRONIL IMIDACLOPRID POLICELESENTA100GM 200 LITER OF WATER ACRE",13.2026,79.0032
BANGARUPALEM,Fruits,2023,3,30,Mango,CHITTOOR,"Plant Protection",nan,HORTICULTURE,"ANDHRA PRADESH","FARMER ASKED QUERY ON THRIPS MANAGEMENT IN MANGO","--RECOMMENDED TO SPRAY DIMETHOATE ROGER  400 ML 200 LITRES OF WATER ACRE    400   200         ",13.2026,79.0032
NAKHATRANA,Fruits,2023,3,8,Mango,KACHCHH,"Plant Protection",nan,HORTICULTURE,GUJARAT,"Farmer asked aphid and Thrips problem in mango crop ","              WG -  15   ",23.5833,70
GONDAL,Fruits,2023,3,12,Mango,RAJKOT,"Plant Protection",nan,HORTICULTURE,GUJARAT,"Farmer asked Thrips problem in mango ","         5  25    ",22.3053,70.8028
BARVALA,Fruits,2023,3,2,Mango,Botad,"Plant Protection",nan,HORTICULTURE,GUJARAT,"Farmer asked Thrips problem in mango crop  ","         WG -    ",22.0467,71.669
RANAVAV,Fruits,2023,3,1,Mango,PORBANDAR,"Plant Protection",nan,HORTICULTURE,GUJARAT,"Farmer asked Thrips problem in crop ","         WG -    ",21.6409,69.611
INDORA,Fruits,2023,3,5,Mango,KANGRA,"Plant Protection",nan,HORTICULTURE,"HIMACHAL PRADESH","Information regarding how to control thrips in mango plant","           Imidacloprid 178  SL 1 ml         ",32.0769,76.2986
